mal_id,title,type,score,members,genres,tags
43769,OTMGirls no Yokiyoki Channel,ONA,5.62,1135,Comedy,
43771,Vazzrock The Animation,TV,5.43,7630,,Idols (Male)|Music|performance
43778,Motto! Majime ni Fumajime Kaiketsu Zorori 2nd Season,TV,6.48,757,Adventure|Comedy,
43779,Eoneu Nal Jameseo Kkaeeoboni Bagelyeoga Doeeo Isseotda,ONA,6.24,14992,Comedy|Romance|Ecchi,Adult Cast|Magical Sex Shift
43780,Sumikko Gurashi Movie 2: Aoi Tsukiyo no Mahou no Ko,Movie,6.71,1127,Comedy,Anthropomorphic
43814,Deatte 5-byou de Battle,TV,6.74,240045,Action|Suspense,High Stakes Game|Strategy Game|Super Power|Survival
43878,Miko no Tsutome!,ONA,6.06,2565,Comedy,
43969,Kanojo mo Kanojo,TV,6.51,425343,Comedy|Romance,Harem|School|high school|Gag Humor|nudity|Love Polygon|ecchi|sexual humour
44025,Doraemon Movie 41: Nobita no Little Star Wars,Movie,7.42,4779,Adventure|Comedy|Sci-Fi,Space|nudity
44037,"Shin no Nakama ja Nai to Yuusha no Party wo Oidasareta node, Henkyou de Slow Life suru Koto ni Shimashita",TV,6.92,391265,Fantasy|Romance|Action|Adventure|Slice of Life,elf|magic|dragon|swordplay|demon|sex|nudity|violence|sudden girlfriend appearance|healthcare and medicine|murder|goblin|large breasts
44040,Abciee Shuugyou Nikki,TV,5.44,3488,Comedy,Workplace|Anthropomorphic
44041,SD Gundam World Heroes,ONA,5.74,2222,Sci-Fi,Mecha
44042,Holo no Graffiti,ONA,8.15,58734,Comedy|Action|Slice of Life,seiyuu|idol|Super Power|absurdist humour|Gag Humor|Parody|violence|performance|Music|ecchi|disaster|the arts|working life|social media|CGDCT
44047,Tian Huang Zhan Shen,ONA,6.64,2316,Action|Fantasy,Historical|Martial Arts
44050,Gundam Build Divers: Battlogue,ONA,6.53,3868,Sci-Fi,Mecha|piloted robot|proxy battles
44055,Sasaki to Miyano,TV,8.19,238172,Boys Love|Romance,Otaku Culture|School|bishounen|high school
44056,Tokyo Gambo,TV,5.43,4120,Slice of Life,
44059,Puparia,ONA,7.6,63220,Avant Garde|Fantasy|Horror,deity
44061,Xin Shen Bang: Nezha Chongsheng,Movie,7.29,6382,Action|Fantasy|Sci-Fi,
44062,Chu Feng: Yi Dian Zhi Zi,ONA,6.68,2234,Fantasy|Romance|Sci-Fi,Mecha
44064,Liehuo Jiao Chou,ONA,7.2,10284,Action|Drama|Supernatural,Martial Arts|dragon|ghost|swordplay|demon|friendship|conspiracy|tragedy|war
44065,Dinghai Fusheng Lu,ONA,7.14,3904,Action|Fantasy,Historical
44067,Bai Yao Pu 2nd Season,ONA,7.5,5874,Adventure|Mystery|Supernatural,Historical
44068,Tianbao Fuyao Lu 2nd Season,ONA,7.64,4960,Action|Adventure|Comedy|Fantasy,Historical|Mythology
44069,Xian Wang de Richang Shenghuo 2,ONA,7.37,189086,Adventure|Comedy|Fantasy|Action|Sci-Fi|Romance,School|high school|Martial Arts|demon|absurdist humour|medium awareness|unrequited love|plot continuity|disaster|war|rivalry|end of the world|social media|cultivation
44070,Tian Guan Cifu Special,ONA,8.41,60994,Action|Adventure|Drama|Fantasy|Boys Love|Comedy|Romance,Historical|Mythology|Military|bishounen|magic|zombie|ghost|Crossdressing|deity|demon|feudal warfare|religion|Taoism
44071,Yuan Long 2nd Season,ONA,6.99,3136,Action|Adventure|Fantasy,Historical
44072,Ba Ma Laizi Er Ciyuan,ONA,6.33,2075,Comedy,School
44074,Shiguang Dailiren,ONA,8.69,481960,Drama|Mystery|Suspense|Action|Sci-Fi,Adult Cast|Super Power|Time Travel|contemporary fantasy
44075,Sou Xuan Lu Zhi Chen Ling Ji,ONA,5.82,851,Action|Fantasy,Mythology
44078,Jian Wang 3: Xia Gan Yi Dan Shen Jianxin II,ONA,6.45,1013,Action|Adventure|Comedy,Historical|Martial Arts
44079,Jian Wang 3: Xia Gan Yi Dan Shen Jianxin 3rd Season,ONA,6.27,1312,Action|Adventure|Comedy,Historical|Martial Arts
44081,B-Project: Netsuretsu*Love Call,TV,6.3,6577,,Idols (Male)|Music
44090,Ling Long: Incarnation Final Chapter,ONA,7.5,2541,Action|Drama|Horror|Sci-Fi|Supernatural|Suspense,Mythology
44097,Huyao Xiao Hongniang 9: Mu Tiancheng Pian,ONA,6.92,2651,Comedy|Drama|Romance|Supernatural,Historical
44129,Mars Red: Zero Kikan Nippou,ONA,5.59,3329,Comedy,
44141,Watashi ni Tenshi ga Maiorita! Precious Friends,Movie,7.59,26333,Comedy,CGDCT|cosplaying|friendship
44191,Tropical-Rouge! Precure,TV,7.66,16312,Action,Mahou Shoujo|mermaid|henshin
44196,Shanhe Jian Xin,ONA,7.74,23845,Action|Fantasy,Historical|Martial Arts
44200,Boku no Hero Academia the Movie 3: World Heroes' Mission,Movie,7.59,291930,Action,Super Power
44203,Seirei Gensouki,TV,7.06,456229,Action|Adventure|Fantasy|Romance,Harem|juujin|Military|elf|magic|dragon|swordplay|dark fantasy|violence|feudal warfare|unrequited love|ecchi|slavery|crime|murder|deconstruction|corrupt nobility
44204,Kyokou Suiri Season 2,TV,7.37,188808,Mystery|Romance|Supernatural|Fantasy,Adult Cast|Mythology|contemporary fantasy|crime|revenge|murder
44208,Yami Shibai 8,TV,5.83,17705,Avant Garde|Horror|Supernatural,episodic
44212,Shenhai,Movie,7.4,3879,Adventure|Fantasy,
44213,Si Hai Jing Qi 2nd Season,ONA,6.35,736,Action|Adventure|Fantasy|Mystery,Historical|Martial Arts|Military
44218,Tunshi Xingkong,ONA,8.01,12826,Action|Adventure|Fantasy|Sci-Fi|Romance,Martial Arts|post-apocalyptic
44221,Xie Wang Zhui Qi 2: Yishi Qingcheng,ONA,7.32,11227,Action|Comedy|Drama|Fantasy|Romance,Martial Arts
44233,Yinhe Zhi Xin,ONA,6.32,1478,Action|Sci-Fi,
44235,Pui Pui Molcar,TV,8.05,19953,Comedy,Anthropomorphic|Parody
44248,Fate/Grand Carnival,OVA,7.72,62748,Comedy|Fantasy,Parody
44273,Mewkledreamy Mix!,TV,7.31,2946,Adventure|Fantasy,
44274,Puraore! Pride of Orange,TV,6.34,30163,Sports,Team Sports|plot continuity
44275,Selection Project,TV,7.33,49372,,Idols (Female)|Music|idol|the arts
44276,Kyuukyoku Shinka shita Full Dive RPG ga Genjitsu yori mo Kusoge Dattara,TV,6.48,277715,Action|Comedy|Fantasy,Video Game|gigantic breasts|small breasts|Parody|ecchi|large breasts
44376,Idol Land PriPara,ONA,7.38,2878,Slice of Life,Idols (Female)|idol|henshin
44387,Sankaku Mado no Sotogawa wa Yoru,TV,6.78,54311,Boys Love|Drama|Horror|Mystery|Supernatural|Fantasy|Romance,Adult Cast|ghost
44388,Biao Ren,ONA,7.53,43225,Action|Fantasy|Horror|Romance,Historical|swordplay|demon|dark fantasy|violence|plot continuity|politics|rotten world|murder
44389,Zi Chuan,ONA,7.18,2898,Action|Fantasy,Military
44390,Tianmei de Yaohen,ONA,6.47,13819,Drama|Romance|Supernatural,Vampire
44406,Da Wang Rao Ming,ONA,7.48,114316,Action|Adventure|Comedy|Fantasy,
44408,Long Zu,ONA,7.33,66661,Adventure|Fantasy,dragon|male protagonist
44410,Xing Hai Qishi,ONA,6.77,1931,Action|Fantasy|Sci-Fi,
44411,Shi Ye Miao Yin,ONA,7.12,1744,Adventure|Supernatural,Historical
44412,Doupo Cangqiong 4th Season,ONA,8.18,10437,Action|Adventure|Fantasy|Romance,Historical|Martial Arts
44429,Connected...,ONA,5.05,844,Sci-Fi,
44511,Chainsaw Man,TV,8.43,1967407,Action|Fantasy|Comedy|Romance,Urban Fantasy|zombie|Super Power|demon|contemporary fantasy|dark fantasy|nudity|violence|mafia|blackmail|friendship|disaster|revenge|conspiracy|alcohol|coming of age|police|special squads|neo-noir|murder|tone changes|sexual humour
44513,Wo Shi Da Shenxian,ONA,6.84,2280,Action|Fantasy,Martial Arts
44516,Koroshi Ai,TV,6.91,197257,Action|Romance|Comedy,Adult Cast|Organized Crime|violence|mafia|murder
44524,Isekai Meikyuu de Harem wo,TV,6.53,298437,Action|Adventure|Fantasy|Erotica,Harem|juujin|magic|swordplay|slavery
44543,Lalala Demacia,ONA,5.93,447,Action|Fantasy,
44570,Xiong Bing Lian II: Zhu Tian Jianglin,ONA,6.58,590,Action|Mystery|Sci-Fi|Supernatural,Military|Space
44583,Rail Romanesque 2,TV,5.67,7770,Slice of Life,Anthropomorphic|predominantly female cast
44585,Nihon Chinbotsu 2020 Gekijou Henshuuban: Shizumanu Kibou,Movie,6.67,1434,Adventure|Drama|Sci-Fi|Suspense,
44586,Kakushigoto Movie,Movie,7.71,44958,Comedy,Childcare|Gag Humor|Otaku Culture|Workplace
44590,Adachi to Shimamura Mini Anime,ONA,5.85,2464,Comedy,
44591,Slime-tachi no Idobata Kaigi,ONA,5.79,2272,Comedy|Fantasy,
44616,Crayon Shin-chan Movie 29: Nazo Meki! Hana no Tenkasu Gakuen,Movie,7.52,3911,Comedy,
44627,Quanzhi Fashi: Q Ban Xiao Juchang,ONA,6.0,769,Comedy,magic|training
44628,Quanzhi Fashi: Q Ban Xiao Juchang 2nd Season,ONA,5.98,653,Comedy|Action,magic|violence|training
44752,Chinzei Hachirou Tametomo,ONA,5.94,872,Action|Adventure|Comedy,Historical
44775,I Wanna Be Your Friend,Movie,5.85,498,Comedy,
44776,I Think You're a Little Confused,Movie,5.44,970,Horror,
44807,Ryuu to Sobakasu no Hime,Movie,7.47,190374,Drama|Fantasy|Sci-Fi|Romance,idol|tragedy|social media
44848,Iii Icecrin,TV,5.89,640,,Anthropomorphic
44881,100-man no Inochi no Ue ni Ore wa Tatteiru 2nd Season,TV,6.79,188668,Action|Adventure|Drama|Fantasy|Horror|Comedy|Romance,middle school|magic|dragon|swordplay|violence|parasite|stereotypes|angst|School|tragedy|coming of age|rotten world|training|Survival|murder|goblin
44931,Tonikaku Kawaii: SNS,OVA,8.01,180744,Comedy|Romance|Slice of Life,super deformed|Gag Humor|medium awareness|ecchi
44940,World Trigger 3rd Season,TV,8.25,141541,Action|Sci-Fi|Fantasy,swordplay|Super Power
44942,Shuumatsu no Walküre,ONA,6.84,393307,Action|Drama|Fantasy,Gore|Military|Martial Arts|swordplay|violence|disaster|war|training|afterlife|end of the world|large breasts
44961,Platinum End,TV,6.02,419659,Drama|Supernatural|Suspense|Action,Mythology|Psychological|Survival|high school|battle royale|sex|nudity|violence|School|air combat|murder
44983,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka III OVA,OVA,6.91,89533,Adventure|Comedy|Fantasy|Ecchi|Action|Romance,juujin|elf|small breasts|magic|loli|deity|swordplay|nudity|violence|plot continuity|ecchi|Harem|sexual humour|large breasts
45042,Lengxue Kuang Yan,ONA,6.83,513,Action|Fantasy,
45055,Taishou Otome Otogibanashi,TV,7.8,173397,Comedy|Drama|Romance,Historical|sudden girlfriend appearance|Music|disaster|the arts|tragedy|coming of age|earthquake
45169,Jiu Ye Shen Zhuan,ONA,5.82,682,Action|Adventure|Fantasy,Historical|Martial Arts
45195,An Jie Shen Shi,ONA,6.14,1051,Action|Fantasy,
45196,Wan Jie Fa Shen,ONA,7.28,3530,Action|Adventure|Fantasy|Romance,Martial Arts
45207,Okashina Sabaku no Suna to Manu,TV,5.7,2013,Comedy,
45425,Slow Loop,TV,7.29,71284,Gourmet|Slice of Life|Comedy|Sports,CGDCT|Iyashikei|fishing|elementary school|high school|super deformed|Gag Humor|friendship|School|ecology|tragedy|parenting
45486,Kuma Kuma Kuma Bear Punch!,TV,7.31,96152,Adventure|Comedy|Fantasy,Isekai
45489,Aggressive Retsuko (ONA) 4th Season,ONA,7.28,62616,Comedy,Anthropomorphic|Workplace
45518,Urvan,ONA,5.98,1272,Mystery|Sci-Fi,
45556,Wu Liuqi: Xuanwu Guo Pian,ONA,8.36,85341,Action|Adventure|Comedy|Drama|Mystery,Martial Arts|Super Power
45557,Chang Jian Feng Yun,ONA,6.32,1239,Action|Drama,
45558,Fanren Xiu Xian Zhuan: Yan Jia Bao Dazhan,ONA,7.54,4159,Action|Adventure|Fantasy,Historical|Martial Arts
45560,Orient,TV,6.62,131635,Action|Adventure|Fantasy|Sci-Fi|Horror,Historical|Samurai|alien|swordplay|violence|friendship|disaster|post-apocalyptic|rotten world|corrupt nobility
45571,G.R.M.,Movie,6.05,440,Fantasy|Sci-Fi,
45572,Mahouka Koukou no Yuutousei,TV,6.71,145559,Fantasy|Sci-Fi|Action|Comedy|Romance,School|Urban Fantasy|lingerie|high school|magic|Super Power|human enhancement|Gag Humor|school clubs|nudity|violence|angst|ecchi|Harem|rivalry|terrorism|student government
45574,Holy Knight Light,ONA,7.09,5972,Action|Fantasy,juujin|violence|Anthropomorphic
45576,Mushoku Tensei: Isekai Ittara Honki Dasu Part 2,TV,8.61,1123064,Adventure|Drama|Fantasy|Ecchi|Action|Comedy|Romance|Slice of Life,Reincarnation|juujin|elf|small breasts|magic|dragon|deity|swordplay|high fantasy|dark fantasy|Gag Humor|Parody|sex|nudity|violence|unrequited love|teacher x student|sexual fantasies|pantsu|ecchi|Anthropomorphic|Harem|slavery|politics|racism|crime|disaster|religion|the arts|tragedy|coming of age|rotten world|working life|training|murder|torture|goblin|sexual humour|corrupt nobility|large breasts
45577,IDOLiSH7 Third Beat!,TV,8.25,27100,Drama,Idols (Male)|Music|idol|the arts
45582,Ficfyon7,Movie,5.07,348,Avant Garde,Psychological
45584,Don't Cry (Movie),Movie,5.91,512,Action|Sci-Fi|Suspense,
45585,2.43 Mini Anime: Volleyball Kouza,ONA,5.19,1926,Sports,School|Team Sports|school clubs|volleyball|training
45587,Itazuraguma no Gloomy,TV,5.3,9325,Comedy|Slice of Life,Gag Humor|violence|black humour
45596,Kindan Joshi,TV,4.88,972,Comedy|Romance,
45599,Xue Ying Ling Zhu 2nd Season,ONA,7.41,3019,Action|Adventure|Fantasy|Romance,Historical|Martial Arts
45600,Chang An Huan Jie,ONA,6.14,1234,Fantasy,Historical
45607,Yu Tong,Movie,5.68,330,Adventure,Historical|propaganda
45611,Tadaima! Chibi Godzilla Season 2,ONA,5.68,601,Fantasy|Slice of Life,
45612,Shu Ling Ji 2nd Season,ONA,5.93,542,Action,Historical|Martial Arts
45613,Kawaii dake ja Nai Shikimori-san,TV,6.94,630593,Comedy|Romance,School
45614,Drawing!!,ONA,5.02,428,Avant Garde,Music
45615,Deep Sea Tentacle,ONA,4.47,577,Avant Garde,Music
45616,Wakame Buildings,ONA,4.87,386,Avant Garde,Music
45618,Dinosaur Biyori,TV,5.95,2348,Slice of Life,
45620,Gyokou no Nikuko-chan,Movie,7.29,15163,Award Winning|Drama,
45643,With All Our Hearts,ONA,6.65,1609,Fantasy,Visual Arts
45649,The First Slam Dunk,Movie,8.72,77836,Award Winning|Sports,School|Team Sports|basketball
45653,Soredemo Ayumu wa Yosetekuru,TV,7.01,185010,Comedy|Romance,Love Status Quo|School|Strategy Game|school clubs|multiple couples|unrequited love|shougi
45654,Xiyou Ji: Zai Shi Yao Wang,Movie,6.7,728,Action|Fantasy,
45658,Dokidoki! Mini Mini! Kakushi Dungeon Gekijou,ONA,5.88,5659,Comedy|Fantasy|Action|Adventure|Romance,fairy|elf|magic|zombie|swordplay|Gag Humor|medium awareness|Parody|nudity|violence|stereotypes|pantsu|ecchi|Anthropomorphic|Harem|School|crime|training|wealth-related humour|curse|thievery|goblin|sexual humour|corrupt nobility
45665,Fairy Ranmaru: Anata no Kokoro Otasuke Shimasu,TV,5.91,27962,Action|Fantasy|Slice of Life,
45731,Argonavis Movie: Axia,Movie,6.35,3101,Drama,Music
45782,D4DJ Petit Mix,TV,6.99,8059,Comedy,Music
45783,Saiyuuki Reload: Zeroin,TV,6.66,14883,Action|Adventure|Comedy|Drama|Supernatural,Mythology
45961,Assault Lily: Fruits,ONA,6.36,5203,Comedy|Fantasy,
45999,Enen no Shouboutai Mini Anime,ONA,6.14,13605,Comedy,
46000,2.43: Seiin Koukou Danshi Volley-bu Mini Anime,ONA,5.27,2073,Slice of Life|Sports,Team Sports
46003,2.43 Mini Anime: Fukui-ben Kouza,ONA,5.14,1534,Comedy,
46004,2.43 Mini Anime: Inside Story,ONA,5.09,1661,Comedy,
46084,Id:Indeed,ONA,5.44,1555,Comedy,
46089,Tales of Crestoria Off Shot Movie,ONA,5.96,956,Comedy|Fantasy,
46093,Shiroi Suna no Aquatope,TV,7.54,183231,Drama|Comedy|Slice of Life,Workplace|high school|contemporary fantasy|nudity|performance|friendship|School|ecology|the arts|coming of age|working life|economics|parenting
46095,Vivy: Fluorite Eye's Song,TV,8.38,609939,Action|Sci-Fi|Suspense,Music|Time Travel|robot helper|android|idol|violence|cyberpunk|crime|conspiracy|dystopia|tragedy|terrorism
46102,Odd Taxi,TV,8.63,511441,Award Winning|Drama|Mystery|Suspense|Action|Comedy|Romance,Adult Cast|Anthropomorphic|Organized Crime|idol|nurse|gunfights|absurdist humour|satire|sex|violence|plot continuity|stereotypes|Music|mafia|angst|blackmail|crime|the arts|parental abandonment|working life|healthcare and medicine|black humour|social media
46118,Wave!! Surfing Yappe!! (TV),TV,5.9,52566,Sports,bishounen
46119,Mashiro no Oto Mini,ONA,5.65,1480,Slice of Life,school clubs|Music|angst|School|parental abandonment
46352,Blue Period,TV,7.8,530457,Drama,School|Visual Arts|painting|drawing|bishounen|high school|Crossdressing|art school|school clubs|nudity|violence|angst|friendship|the arts|rivalry
46381,Shinkansen Henkei Robo Shinkalion Z the Animation,TV,6.48,1837,Sci-Fi,Mecha
46420,Nanatsu no Taizai Movie 2: Hikari ni Norowareshi Mono-tachi,Movie,7.14,94779,Action|Adventure|Fantasy,
46422,Niehime to Kemono no Ou,TV,7.93,101691,Fantasy|Romance|Action|Horror|Comedy,Anthropomorphic|swordplay|violence|politics|crime
46431,"Yahari Ore no Seishun Love Comedy wa Machigatteiru. Kan: Dakara, Shishunki wa Owarazu ni, Seishun wa Tsuzuiteiku.",OVA,7.78,129781,Comedy|Romance,Love Polygon|School
46471,"Tantei wa Mou, Shindeiru.",TV,6.43,412701,Comedy|Mystery|Romance|Action|Horror,Detective|alien|Martial Arts|idol|gunfights|Super Power|Mecha|power suit|Gag Humor|violence|stereotypes|performance|Music|angst|ecchi|crime|tragedy|parental abandonment
46491,Santa Company: Manatsu no Merry Christmas,Movie,5.22,2728,Fantasy,
46569,Jigokuraku,TV,8.09,956642,Action|Adventure|Supernatural,Gore|Historical|Samurai|ninja|dark fantasy|violence
46604,Dolls' Frontline,TV,5.85,57293,Action|Drama|Sci-Fi,Military|gunfights|violence
46639,Liuxing Huan Jian,ONA,5.63,1364,Action|Fantasy,Historical
46650,Tropical-Rouge! Precure Petit Tobikome! Collaboration ♡ Dance Party!,Movie,6.7,2012,,Mahou Shoujo
46652,Duel Masters King!,TV,5.68,1105,Action|Adventure|Comedy|Fantasy,
46654,IDOLiSH7 Third Beat! Part 2,TV,8.36,18143,Drama,Idols (Male)|Music|idol|the arts
46735,Chocomatsu-san: Valentine's Day-hen,ONA,5.95,1778,Comedy,Adult Cast|Parody
46821,Wei Wo Du Shen,ONA,6.08,1685,Action|Fantasy,
46924,Shu Shan Qi Xian Lu,ONA,5.8,1184,Fantasy,
46971,Arifureta Shokugyou de Sekai Saikyou: Prologue,ONA,6.69,31403,Fantasy,Isekai|School
46985,Shinka no Mi: Shiranai Uchi ni Kachigumi Jinsei,TV,6.16,242276,Adventure|Fantasy|Romance|Action|Comedy,Harem|juujin|magic|Martial Arts|swordplay|demon|Gag Humor|medium awareness|Parody|nudity|violence|plot continuity|stereotypes|ecchi|Anthropomorphic|conspiracy|training|Survival|curse|sexual humour|corrupt nobility|large breasts
47044,Xing Wushen Jue,ONA,6.96,3229,Action|Fantasy,Historical|Martial Arts
47158,Tomodachi no Imouto ga Ore ni dake Uzai,TV,6.5,113441,Comedy|Romance,School
47159,Tensai Ouji no Akaji Kokka Saisei Jutsu,TV,7.39,335368,Comedy|Fantasy|Action,Military|swordplay|Gag Humor|Parody|satire|nudity|violence|feudal warfare|politics|racism|disaster|religion|war|economics|sexual humour|large breasts
47160,Goblin Slayer II,TV,7.21,414090,Action|Adventure|Fantasy,elf|magic|dark fantasy|nudity|violence|goblin
47161,Shikkakumon no Saikyou Kenja,TV,6.22,298667,Action|Adventure|Fantasy|Comedy,magic|swordplay|Time Travel|demon|Gag Humor|violence|School|boarding school|rivalry
47162,Shokei Shoujo no Virgin Road,TV,6.78,191467,Action|Adventure|Fantasy|Girls Love,magic|Time Travel|dark fantasy|violence|post-apocalyptic|murder|deconstruction|corrupt nobility
47163,"Tensei Kenja no Isekai Life: Dai-2 no Shokugyou wo Ete, Sekai Saikyou ni Narimashita",TV,6.33,254541,Action|Adventure|Fantasy,Isekai
47164,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka IV: Shin Shou - Meikyuu-hen,TV,7.75,409975,Action|Adventure|Fantasy,
47194,Summertime Render,TV,8.47,679378,Mystery|Supernatural|Suspense|Gourmet,Time Travel|gunfights|contemporary fantasy|nudity|violence|Love Polygon|plot continuity|pantsu|ecchi|friendship
47250,Jouran: The Princess of Snow and Blood,TV,6.13,101978,Action|Supernatural,Historical|sex|nudity|violence
47257,Shinigami Bocchan to Kuro Maid,TV,7.59,284205,Comedy|Fantasy|Romance|Action|Slice of Life,Love Status Quo|lingerie|maid|magic|Gag Humor|violence|stereotypes|Music|sexual fantasies|ecchi|friendship|tragedy|coming of age|parental abandonment|working life|curse|sexual humour|large breasts
47391,Seven Knights Revolution: Eiyuu no Keishousha,TV,6.3,63365,Action|Adventure|Fantasy,violence
47398,Chuukou Ikkan!! Kimetsu Gakuen Monogatari: Valentine-hen,ONA,6.71,50132,Comedy,
47403,Kuiba: Shu Tu,ONA,6.2,1343,Adventure|Fantasy,
47405,Wanmei Shijie,ONA,7.81,14322,Action|Adventure|Fantasy,Historical|Martial Arts
47409,Gekijou Tanpen Macross Frontier: Toki no Meikyuu,Movie,7.12,3900,Romance|Sci-Fi,Mecha|Military|Music|Space
47410,Initial D Battle Stage 3,OVA,7.57,9697,Action|Sports,Racing|motorsport|street racing
47413,Meitantei Conan: Hiiro no Fuzai Shoumei,Movie,7.4,7866,Action|Comedy|Drama|Mystery,Detective
47426,23-ji no Saga Meshi Anime,ONA,5.7,481,Gourmet,
47537,Inou no AICis: ESP & High School Detective,ONA,5.93,2320,Mystery|Supernatural,School|Detective|Super Power
47548,Doupo Cangqiong: Q Ban Xiao Juchang,ONA,6.08,514,Comedy,
47612,Chao Zhi Neng Zu Qiu 2: Shijie Dasai Pian,TV,6.83,838,Sports,Team Sports
47614,Nu Wushen de Canzhuo Spring Festival Special,ONA,7.23,3513,Comedy|Gourmet,predominantly female cast
47639,Blue Reflection Ray,TV,6.12,33560,Action|Fantasy,Mahou Shoujo|School|magic|swordplay|henshin|friendship|parental abandonment|training|air combat|social media
47777,Toku: Touken Ranbu - Hanamaru - Setsugetsuka,Movie,7.09,5828,Action|Comedy|Fantasy,Historical
47778,Kimetsu no Yaiba: Yuukaku-hen,TV,8.69,1743105,Action|Supernatural|Fantasy|Adventure|Horror|Comedy,Historical|Samurai|bishounen|tentacle|magic|Martial Arts|ghost|swordplay|demon|dark fantasy|super deformed|Gag Humor|Parody|toilet humour|nudity|violence|stereotypes|ecchi|crime|disaster|the arts|tragedy|coming of age|war|training|murder|tone changes|curse|black humour
